2013;Gabriele Bavota,Gerardo Canfora,Massimiliano Di Penta,Rocco Oliveto,Sebastiano Panichella;An empirical investigation on documentation usage patterns in maintenance tasks;;;;;selected
2013;Leo Pruijt,Christian Koppe,Sjaak Brinkkemper;Architecture Compliance Checking of Semantically Rich Modular Architectures: A Comparative Study of Tool Support;;;;;selected
2013;Muhammad Asaduzzaman,Chanchal Kumar Roy,Kevin A. Schneider,Massimiliano Di Penta;LHDiff: A language-independent hybrid approach for tracking source code lines;;;;;selected
2013;Tao Wang,Huaimin Wang,Gang Yin,Charles X. Ling,Xiang Li,Peng Zou;Mining Software Profile across Multiple Repositories for Hierarchical Categorization;;;;;selected
2013;Xiaozhu Meng,Barton P. Miller,William Williams,Andrew R. Bernat;Mining Software Repositories for Accurate Authorship;;;;;selected
2013;Francesca Arcelli Fontana,Vincenzo Ferme,Alessandro Marino,Bartosz Walter,Pawel Martenka;Investigating the impact of code smells on system's quality: an empirical study on systems of different application domains;;;;;selected
2013;Seyyed Ehsan Salamati Taba,Foutse Khomh,Ying Zou,Ahmed E. Hassan,Meiyappan Nagappan;Predicting bugs using anti patterns;;;;;selected
2013;Gabriele Bavota,Gerardo Canfora,Massimiliano Di Penta,Rocco Oliveto,Sebastiano Panichella;The evolution of project inter-dependencies in a software ecosystem: the case of Apache;;;;;selected
2013;Sebastian Muller,Thomas Fritz;Stakeholders' Information Needs for Artifacts and their Dependencies in a Real World Context;;;;;selected
2013;Nouh Alhindawi,Natalia Dragan,Michael L. Collard,Jonathan I. Maletic;Improving feature location by enhancing source code with stereotypes;;;;;selected
2013;Tien-Duy B. Le,David Lo;Will Fault Localization Work For These Failures? An Automated Approach to Predict Effectiveness of Fault Localization Tools;;;;;selected
2013;Tathagata Dasgupta,Mark Grechanik,Evan Moritz,Bogdan Dit,Denys Poshyvanyk;Enhancing software traceability by automatically expanding corpora with relevant documentation;;;;;selected
2013;Bogdan Dit,Evan Moritz,Mario Linares Vasquez,Denys Poshyvanyk;Supporting and accelerating reproducible research in software maintenance using TraceLab component library;;;;;selected
2013;Mohammad Gharehyazie,Daryl Posnett,Vladimir Filkov;Social Activities Rival Patch Submission For Prediction of Developer Initiation in OSS Projects;;;;;selected
2013;Feng Zhang,Audris Mockus,Ying Zou,Foutse Khomh,Ahmed E. Hassan;How does context affect the distribution of software maintainability metrics?;;;;;selected
2012;Mauro Pezze;From off-Line to continuous on-line maintenance.;2-3;2;;;
2012;Lori L. Pollock;Leveraging natural language analysis of software: Achievements, challenges, and opportunities.;4;1;;;
2012;Michael W. Godfrey,Lijie Zou;An industrial case study of Coman's automated task detection algorithm: What Worked, What Didn't, and Why.;6-14;9;;;selected
2012;Bruno Dufour,Fleur Duseau,Houari A. Sahraoui;Vasco: A visual approach to explore object churn in framework-intensive applications.;15-24;10;;;selected
2012;Chris Burns,Jonathan Sillito,Frank Maurer,Seyed Mehdi Nasehi;What makes a good code example?: A study of programming Q&A in StackOverflow.;25-34;10;;;selected
2012;Marcin Zalewski,Andrew Sutton;Testing C++ generic libraries.;36-45;10;;;selected
2012;Arpad Beszedes,Lajos Schrettner,Judit Jasz,Laszlo Lango,Tamas Gergely,Tibor Gyimothy;Code coverage-based regression test selection and prioritization in WebKit.;46-55;10;;;selected
2012;Gabriele Bavota,Andrea De Lucia,Abdallah Qusef,David M. Binkley,Rocco Oliveto;An empirical analysis of the distribution of unit test smells and their impact on software maintenance.;56-65;10;;;selected
2012;Liang Gong,Hongyu Zhang,Lingxiao Jiang,David Lo;Interactive fault localization leveraging simple user feedback.;67-76;10;;;selected
2012;Chandan Raj Rupakheti,Daqing Hou;Finding errors from reverse-engineered equality models using a constraint solver.;77-86;10;;;selected
2012;Willi Hornig,Fabian Beck,Stephan Diehl,Benjamin Biegel;The Order of Things: How developers sort fields and methods.;88-97;10;;;selected
2012;Aditya Kumar,Andrew Sutton,Bjarne Stroustrup;Rejuvenating C++ programs through demacrofication.;98-107;10;;;selected
2012;Suzette Person,Joshua Branchaud,Neha Rungta;A change impact analysis to characterize evolving program behaviors.;109-118;10;;;selected
2012;Leon Moonen,Amir Reza Yazdanshenas;Fine-grained change impact analysis for component-based product families.;119-128;10;;;selected
2012;Xiao Qu,Mithun Acharya,Brian P. Robinson;Configuration selection using code change impact analysis for regression testing.;129-138;10;;;selected
2012;Michael W. Godfrey,Kenny Wong,Andrew Neitsch;Build system issues in multilanguage software.;140-149;10;;;selected
2012;Hung Viet Nguyen,Tien N. Nguyen,Jafar M. Al-Kofahi,Tung Thanh Nguyen,Hoan Anh Nguyen;Detecting semantic changes in Makefile build code.;150-159;10;;;selected
2012;Roman Suvorov,Meiyappan Nagappan,Bram Adams,Ying Zou,Ahmed E. Hassan;An empirical study of build system migrations in practice: Case studies on KDE and the Linux kernel.;160-169;10;;;selected
2012;Patrick Maeder,Alexander Egyed;Assessing the effect of requirements traceability for software maintenance.;171-180;10;;;selected
2012;Hongyu Kuang,LiGuo Huang,Hao Hu,Patrick Maeder,Achraf Ghabi,Alexander Egyed,Lv Jian;Do data dependencies in source code complement call dependencies for understanding requirements traceability?;181-190;10;;;selected
2012;Zohreh Sharafi,Giuliano Antoniol,Nasir Ali,Yann-Gael Gueheneuc;An empirical study on requirements traceability using eye-tracking.;191-200;10;;;selected
2012;Foutse Khomh,Tejinder Dhaliwal,Ying Zou,Ahmed E. Hassan;Recovering commit dependencies for selective code integration in software product lines.;202-211;10;;;selected
2012;Philip Langer,Ameni ben Fadhel,Marouane Kessentini,Manuel Wimmer;Search-based detection of high-level model changes.;212-221;10;;;selected
2012;Yoshiki Higo,Shinji Kusumoto;How often do unintended inconsistencies happen? Deriving modification patterns and detecting overlooked code fragments.;222-231;10;;;selected
2012;Valerio Maggio,Sergio Di Martino,Anna Corazza;LINSEN: An efficient approach to split identifiers and expand abbreviations.;233-242;10;;;selected
2012;Christian Bird,Thomas Zimmermann,Nachiappan Nagappan,Abram Hindle;Relating requirements to implementation via topic analysis: Do topics extracted from requirements make sense to managers and developers?;243-252;10;;;selected
2012;Yuhua Qi,Yan Lei,Xiaoguang Mao;Making automatic repair for large-scale programs more efficient using weak recompilation.;254-263;10;;;selected
2012;Naoya Osawa,Ahmed E. Hassan,Ken-ichi Matsumoto,Masao Ohira;The impact of bug management patterns on bug fixing: A case study of Eclipse projects.;264-273;10;;;selected
2012;Stanislaw Jarzabek,Sidra Haque,Hamid Abdul Basit,Usman Ali;Things structural clones tell that simple clones don't.;275-284;10;;;selected
2012;Zhenchang Xing,Wenyun Zhao,Gang Zhang,Xin Peng;Cloning practices: Why developers clone and what can be changed.;285-294;10;;;selected
2012;Thomas Roy Dean,Manar H. Alalfi,Andrew Stevenson,Matthew Stephan,James R. Cordy;Models are code too: Near-miss clone detection for Simulink models.;295-304;10;;;selected
2012;Aiko Fallas Yamashita,Leon Moonen;Do code smells reflect important maintainability aspects?;306-315;10;;;selected
2012;Gergely Ladanyi,Tibor Bakota,Peter Hegedus,Rudolf Ferenc,Peter Kortvelyesi,Tibor Gyimothy;A cost model based on software maintainability.;316-325;10;;;selected
2012;Stephen G. MacDonell,Amjed Tahir;A systematic mapping study on dynamic metrics and software quality.;326-335;10;;;selected
2012;Andy Kellens,Carlos Noguera,Coen De Roover,Viviane Jonckers;Refactoring in the presence of annotations.;337-346;10;;;selected
2012;Mohamed Salah Hamdi,Houari A. Sahraoui,Marouane Kessentini,Ali Ouni;Search-based refactoring: Towards semantics preservation.;347-356;10;;;selected
2012;Miryung Kim,Napol Rachatasumrit;An empirical investigation into the impact of refactoring on regression testing.;357-366;10;;;selected
2012;John Businge,Alexander Serebrenik,Mark van den Brand;Survival of Eclipse third-party plug-ins.;368-377;10;;;selected
2012;Steven Raemaekers,Joost Visser,Arie van Deursen;Measuring software library stability through historical version analysis.;378-387;10;;;selected
2012;Gang Huang 0001,Yingfei Xiong,Hui Song,Yanchun Sun;Inferring the data access from the clients of generic APIs.;388-397;10;;;selected
2012;Danny Dig,Sandro Badame;Refactoring meets spreadsheet formulas.;399-409;11;;;selected
2012;Arie van Deursen,Martin Pinzger,Felienne Hermans;Detecting code smells in spreadsheet formulas.;409-418;10;;;selected
2012;Foyzur Rahman,Lucia,Premkumar T. Devanbu,Lingxiao Jiang,Ferdian Thung,David Lo;When would this bug get reported?;420-429;10;;;selected
2012;Krzysztof Czarnecki,Zeeshan Malik,Rafael Lotufo;Modelling the 'Hurried' bug report reading process to summarize bug reports.;430-439;10;;;selected
2012;Stephane Ducasse,Andre Hora,Simon Allier,Nicolas Anquetil;Domain specific warnings: Are they any better?;441-450;10;;;selected
2012;Huzefa H. Kagdi,Kamal Hossen,Mario Linares Vasquez,Hoang Dang,Denys Poshyvanyk,Malcom Gethers;Triaging incoming change requests: Bug or commit history, or code authorship?;451-460;10;;;selected
2012;Koki Kato,Keisuke Yano,Manabu Kamimura,Kenichi Kobayashi,Akihiko Matsuo;Feature-gathering dependency-based software clustering using Dedication and Modularity.;462-471;10;;;selected
2012;Mathew Hall,Neil Walkinshaw,Phil McMinn;Supervised software modularisation.;472-481;10;;;selected
2012;Lars Heinemann,Veronika Bauer,Florian Deissenboeck;A structured approach to assess third-party library usage.;483-492;10;;;
2012;Andreas Thums,Jochen Quante;Reengineering embedded automotive software.;493-502;10;;;
2012;Thomas Grechenig,Andreas Mauczka,Stefan Strobl,Michael Fiedler,Mario Bernhart;Incremental reengineering and migration of a 40 year old airport operations system.;503-510;8;;;
2012;Hans-Gerhard Gross,Hidde Boomsma,B. V. Hostnet;Dead code elimination for web systems written in PHP: Lessons learned from an industry case.;511-515;5;;;
2012;Benjamin Klatt,Zoya Durdik,Heiko Koziolek,Johannes Stammel,Roland Weiss,Klaus Krogmann;Sustainability guidelines for long-living software systems.;517-526;10;;;
2012;Jessica K. Miller,Krishna Nareddy,Anja Guzzi,Andrew Begel;Facilitating enterprise software developer communication with CARES.;527-536;10;;;
2012;Lars Heinemann,Veronika Bauer,Michael Conradt,Elmar Jurgens,Benjamin Hummel;A framework for incremental quality analysis of large software systems.;537-546;10;;;
2012;Maarten Wiertz,Andre van de Graaf,Andy Zaidman,Cor-Paul Bezemer,Remko Weijers,Ad van der Hoeven;Locating performance improvement opportunities in an industrial software-as-a-service application.;547-556;10;;;
2012;Kris De Schutter;Automated architectural reviews with Semmle.;557-565;9;;;
2012;Xuandong Li,Linzhang Wang,Enyi Tang,Jianhua Zhao;Time-leverage point detection for time sensitive software maintenance.;567-570;4;;;
2012;Xiaoyu Zhou,Ju Qian;Inferring weak references for fixing Java memory leaks.;571-574;4;;;
2012;Shuhei Kimura,Yoshiki Higo,Hiroshi Igaki,Shinji Kusumoto;Move code refactoring with dynamic analysis.;575-578;4;;;
2012;Sebastian Danicic,James Hamilton;Dependence communities in source code.;579-582;4;;;
2012;Katsuhisa Maruyama,Hiroaki Kuwabara,Takayuki Omori;A study on repetitiveness of code completion operations.;584-587;4;;;
2012;Dawn Lawrie,Christopher Uehlinger,David M. Binkley;Vocabulary normalization improves IR-based concept location.;588-591;4;;;
2012;Alexander Serebrenik,Mark van den Brand,Erik Kouters,Bogdan Vasilescu;Who's who in Gnome: Using LSA to merge software repository identities.;592-595;4;;;
2012;Palakorn Achananuparp,Philips Kokoh Prasetyo,Yuan Tian,David Lo,Ee-Peng Lim;Automatic classification of software related microblogs.;596-599;4;;;
2012;Lingxiao Jiang,Ferdian Thung,David Lo;Detecting similar applications with collaborative tagging.;600-603;4;;;
2012;Lingxiao Jiang,David Lo,Shaowei Wang;Inferring semantically related software terms and their taxonomy by leveraging collaborative tagging.;604-607;4;;;
2012;Deepthi Karnam,Girish Maskeri Rama,Sree Aurovindh Viswanathan,Srinivas Padmanabhuni;Version history based source code plagiarism detection in proprietary systems.;609-612;4;;;
2012;Aseel Hmood,Mostafa Erfani,Iman Keivanloo,Juergen Rilling;Applying technical stock market indicators to analyze and predict the evolvability of open source projects.;613-616;4;;;
2012;Katsuhisa Maruyama,Teruyoshi Zenmyo,Takayuki Omori,Shinpei Hayashi,Motoshi Saeki;Refactoring edit history of source code.;617-620;4;;;
2012;Shusi Yu;Retrieving software maintenance history with topic models.;621-624;4;;;
2012;Jerod W. Wilkerson;A software change impact analysis taxonomy.;625-628;4;;;
2012;Foutse Khomh,Hao Yuan,Ying Zou;Adapting Linux for mobile platforms: An empirical study of Android.;629-632;4;;;
2012;George Melas,Theodoros Chaikalis,Alexander Chatzigeorgiou;SEANets: Software evolution analysis with networks.;634-637;4;;;
2012;Udo Kelter,Tim Sollbach,Timo Kehrer,Manuel Ohrndorf;Understanding model evolution through semantically lifting model differences with SiLift.;638-641;4;;;
2012;Gabriele Bavota,Sabato Fusco,Annibale Panichella,Luigi Colangelo,Andrea De Lucia,Rocco Oliveto;TraceME: Traceability Management in Eclipse.;642-645;4;;;
2012;Pedro Reales Mateo,Macario Polo Usaola;Bacterio: Java mutation testing tool: A framework to evaluate quality of tests cases.;646-649;4;;;
2012;Gennaro Imparato,Domenico Amalfitano,Salvatore De Carmine,Porfirio Tramontana,Anna Rita Fasolino;A toolset for GUI testing of Android applications.;650-653;4;;;
2012;Alessandro Marchetto,Giuseppe Scanniello,Angelo Susi,Fondazione Bruno Kessler,Md. Mahfuzul Islam;MOTCP: A tool for the prioritization of test cases based on a sorting genetic algorithm and Latent Semantic Indexing.;654-657;4;;;
2012;Aditya Kumar,Andrew Sutton,Bjarne Stroustrup;The demacrofier.;658-661;4;;;
2012;Isela Macia Bertran,Arndt von Staa,Roberta Arcoverde,Elder Cirilo,Alessandro Garcia;Supporting the identification of architecturally-relevant code anomalies.;662-665;4;;;
2012;Alessandro Marchetto,Chiara Di Francescomarino,Angelo Susi,Alex Tomasi;reBPMN: Recovering and reducing business processes.;666-669;4;;;
2012;Ricardo Perez-Castillo;MARBLE: Modernization approach for recovering business processes from legacy information systems.;671-676;6;;;
2012;Balthasar Weitzel;Understanding deployment costs of enterprise systems: Towards architecture support in deployment decisions.;677-680;4;;;
2011;Andrian Marcus,Paolo Tonella,James R. Cordy;Foreword.;;0;;;
2011;Richard A. Kemmerer;How to steal a botnet and what can happen when you do.;1;1;Keynotes;;
2011;Lionel C. Briand;Useful software engineering research - leading a double-agent life.;2;1;Keynotes;;
2011;Nicholas DiGiuseppe,James A. Jones;Fault interaction and its repercussions.;3-12;10;Research Track;Faults and Regression Testing;selected
2011;Wei Wang,Jun Zhu,Yanghua Xiao,Zhong Jie Li,Sheng Huang;A novel approach to regression test selection for J2EE applications.;13-22;10;Research Track;Faults and Regression Testing;selected
2011;Sarfraz Khurshid,Miryung Kim,Lingming Zhang;Localizing failure-inducing program edits based on spectrum information.;23-32;10;Research Track;Faults and Regression Testing;selected
2011;Khanh Hoa Dam,Aditya K. Ghose;Automated change impact analysis for agent systems.;33-42;10;Impact Analysis;;selected
2011;Toshiaki Yoshino,Katsuro Inoue,Yasuhiro Hayase,Manabu Kamimura,Akihiko Matsuo,Kenichi Kobayashi;ImpactScale: Quantifying change impact to predict faults in large software systems.;43-52;10;Impact Analysis;;selected
2011;Salima Hassaine,Giuliano Antoniol,Ferdaous Boughanmi,Yann-Gael Gueheneuc,Sylvie Hamel;A seismology-inspired approach to study change propagation.;53-62;10;Impact Analysis;;selected
2011;Gabriele Bavota,Andrea De Lucia,Abdallah Qusef,David M. Binkley,Rocco Oliveto;SCOTCH: Test-to-code traceability using slicing and conceptual coupling.;63-72;10;Dynamic Analysis;;selected
2011;Anis Yousefi,Kamran Sartipi;Identifying distributed features in SOA by mining dynamic call trees.;73-82;10;Dynamic Analysis;;selected
2011;Bram Adams,Mark D. Syer,Ahmed E. Hassan;Identifying performance deviations in thread pools.;83-92;10;Dynamic Analysis;;selected
2011;Yijun Yu,Simon Butler,Helen Sharp,Michel Wermelinger;Mining java class naming conventions.;93-102;10;Natural Language Analysis;;selected
2011;Sarah Rastkar,Gail C. Murphy,Alexander W. J. Bradley;Generating natural language summaries for crosscutting source code concerns.;103-112;10;Natural Language Analysis;;selected
2011;Dawn Lawrie,David M. Binkley;Expanding identifiers to normalize source code vocabulary.;113-122;10;Natural Language Analysis;;selected
2011;Mehdi Mirakhorli,Jane Cleland-Huang;Using tactic traceability information models to reduce the risk of architectural degradation during system maintenance.;123-132;10;Traceability;;selected
2011;Denys Poshyvanyk,Rocco Oliveto,Andrea De Lucia,Malcom Gethers;On integrating orthogonal information retrieval methods to improve traceability recovery.;133-142;10;Traceability;;selected
2011;Dalton Serey Guerrero,Jorge Cesar Abrantes de Figueiredo,Joao Brunet;Structural conformance checking with design tests: An evaluation of usability and calability.;143-152;10;Traceability;;selected
2011;Wei Wu,Jane Huffman Hayes,Massimiliano Di Penta,Giuliano Antoniol,Yann-Gael Gueheneuc,Nasir Ali;MoMS: Multi-objective miniaturization of software.;153-162;10;Migration and Refactoring;;selected
2011;Slinger Jansen,Gijs Reijnders,Jurriaan Hage,Ravi Khadka,Amir Saeidi;A method engineering based legacy to SOA migration method.;163-172;10;Migration and Refactoring;;selected
2011;Gustavo Soares,Rohit Gheyi,Melina Mongiovi;Identifying overly strong conditions in refactoring implementations.;173-182;10;Migration and Refactoring;;selected
2011;Chengnian Sun,Siau-Cheng Khoo,Shao Jie Zhang;Graph-based detection of library API imitations.;183-192;10;Components;;selected
2011;Leon Moonen,Amir Reza Yazdanshenas;Crossing the boundaries while analyzing heterogeneous component-based software systems.;193-202;10;Components;;selected
2011;Maxim Shevertalov,Spiros Mancoridis;On the maintenance of UI-integrated mashup applications.;203-212;10;Components;;selected
2011;Zhenchang Xing,Jinshui Wang,Wenyun Zhao,Xin Peng;An exploratory study of feature location process: Distinct phases, recurring patterns, and elementary actions.;213-222;10;Program Comprehension;;selected
2011;Heidar Pirzadeh,Mohak Shah,Abdelwahab Hamou-Lhadj;Exploiting text mining techniques in the analysis of execution traces.;223-232;10;Program Comprehension;;selected
2011;David M. Pletcher,Daqing Hou;An evaluation of the strategies of sorting, filtering, and grouping API methods for Code Completion.;233-242;10;Program Comprehension;;selected
2011;Peter Hegedus,Rudolf Ferenc,Peter Kortvelyesi,Tibor Gyimothy,Tibor Bakota;A probabilistic software quality model.;243-252;10;Reliability and Quality;;selected
2011;Dave Dietz,Foutse Khomh,Anand Sinha,Ying Zou,Brian Chan;Predicting post-release defects using pre-release field testing results.;253-262;10;Reliability and Quality;;selected
2011;Willy Zwaenepoel,Olivier Crameri,Dejan Kostic,Ricardo Bianchini,Rekha Bachwani;Sahara: Guiding the debugging of failed software upgrades.;263-272;10;Reliability and Quality;;selected
2011;Foutse Khomh,Ying Zou,Liliane Barbour;Late propagation in software clones.;273-282;10;Clones;;selected
2011;Joel Ossher,Hitesh Sajnani,Cristina Videira Lopes;File cloning in open source Java projects: The good, the bad, and the ugly.;283-292;10;Clones;;selected
2011;Kevin A. Schneider,Chanchal Kumar Roy,Ripon Kumar Saha;An automatic framework for extracting and classifying near-miss clone genealogies.;293-302;10;Clones;;selected
2011;Martin Pinzger,Daniele Romano;Using source code metrics to predict change-prone Java interfaces.;303-312;10;Metrics;;selected
2011;Alexander Serebrenik,Mark van den Brand,Bogdan Vasilescu;You can't control the unfamiliar: A study on the relations between aggregation techniques for software metrics.;313-322;10;Metrics;;selected
2011;Sunghun Kim,Shing-Chi Cheung,Qiaona Hong,Christian Bird;Understanding a developer social network and its evolution.;323-332;10;Metrics;;selected
2011;Foutse Khomh,Tejinder Dhaliwal,Ying Zou;Classifying field crash reports for fixing bugs: A case study of Mozilla Firefox.;333-342;10;Clustering and Categorization;;selected
2011;Mario Linares Vasquez,Collin McMillan,Mark Grechanik,Denys Poshyvanyk;Categorizing software applications for maintenance.;343-352;10;Clustering and Categorization;;selected
2011;Vassilios Tzerpos,Mark Shtern;Evaluating software clustering using multiple simulated authoritative decompositions.;353-361;9;Clustering and Categorization;;selected
2011;Lionel C. Briand,Erik Rogstad,Marianne Rynning,Ronny Dalberg,Erik Arisholm;Industrial experiences with automated regression testing of a legacy database application.;362-371;10;Industry Track;Testing;
2011;Myra B. Cohen,Hema Srikanth;Regression testing in Software as a Service: An industrial case study.;372-381;10;Industry Track;Testing;
2011;Ryan Carlson,Hyunsook Do,Anne M. Denton;A clustering approach to improving test case prioritization: An industrial case study.;382-391;10;Industry Track;Testing;
2011;Brian P. Robinson,Emerson R. Murphy-Hill,Will Snipes;Code Hot Spot: A tool for extraction and analysis of code change history.;392-401;10;Reverse Engineering;;
2011;Alexander Tarvo,Thomas Zimmermann,Jacek Czerwonka;An integration resolution algorithm for mining multiple branches in version control systems.;402-411;10;Reverse Engineering;;
2011;Michel Wermelinger,Tezcan Dilshener;Relating developers' concepts and artefact vocabulary in a financial software module.;412-417;6;Reverse Engineering;;
2011;Zhenchang Xing,Wenyun Zhao,Liwei Shen,Gang Zhang,Xin Peng;Incremental and iterative reengineering towards Software Product Line: An industrial case study.;418-427;10;Evolution and Migration;;
2011;Paolo Salvaneschi;The evolution of Information Systems a case study on document management.;428-437;10;Evolution and Migration;;
2011;Florian Matthes,Klaus Haller,Christopher Schulz;Testing & quality assurance in data migration projects.;438-447;10;Evolution and Migration;;
2011;Ravindra Naik,Adnan Contractor,Rahul Jiresal;Precise detection of un-initialized variables in large, real-life COBOL programs in presence of unrealizable paths.;448-456;9;Program Analysis and Verification;;
2011;Abel Gabor,Zoltan Porkolab,Jozsef Mihalicza;Type-preserving heap profiler for C++.;457-466;10;Program Analysis and Verification;;
2011;Ammar Osaiweran,Jan Friso Groote,Jacco H. Wesselius;Analyzing the effects of formal methods on the development of industrial control software.;467-472;6;Program Analysis and Verification;;
2011;Shuji Morisakl,Kazuki Nishizono,Rodrigo A. Vivanco,Ken-ichi Matsumoto;Source code comprehension strategies and metrics to predict comprehension effort in software maintenance and evolution tasks - an empirical study with industry practitioners.;473-481;9;Metrics and Estimation;;
2011;Qing Wang,Yan Ku,Jing Du,Ye Yang;Estimating software maintenance effort from use cases: An industrial case study.;482-491;10;Metrics and Estimation;;
2011;Lauren R. Biggers,Nicholas A. Kraft,Letha H. Etzkorn,Brian P. Eddy;Toward a metrics suite for source code lexicons.;492-495;4;Early Research Achievements Track;Linguistic Analysis of Software Artifacts;
2011;Valerie Ho,Emily Hill,Andrew Wiese;A comparison of stemmers on source code identifiers for software search.;496-499;4;Early Research Achievements Track;Linguistic Analysis of Software Artifacts;
2011;Michele Risi,Carmine Gravino,Giuseppe Scanniello,Simone Romano;Clustering and lexical information support for the recovery of design pattern in source code.;500-503;4;Early Research Achievements Track;Linguistic Analysis of Software Artifacts;
2011;Michael Smit,H. James Hoover,Eleni Stroulia,Barry Gergel;Code convention adherence in evolving software.;504-507;4;Early Research Achievements Track;Linguistic Analysis of Software Artifacts;
2011;Huzefa H. Kagdi,Denys Poshyvanyk,Malcom Gethers;SE2 model to support software evolution.;512-515;4;Software Changes and Maintainability;;
2011;Jose Pedro Correia,Miguel Alexandre Ferreira;Measuring maintainability of spreadsheets in the wild.;516-519;4;Software Changes and Maintainability;;
2011;Natalia Dragan,Maen Hammad,Michael L. Collard,Jonathan I. Maletic;Using stereotypes to help characterize commits.;520-523;4;Software Changes and Maintainability;;
2011;Giuseppe Scanniello;Source code survival with the Kaplan Meier.;524-527;4;Software Changes and Maintainability;;
2011;Graziela Tonin,Clauirton de Siebra,Yuepu Guo,Fabio Q. B. da Silva,Andre Luis M. Santos,Carolyn B. Seaman,Rebeka Gomes,Antonio Cavalcanti;Tracking technical debt - An exploratory case study.;528-531;4;Managing and Supporting Software Maintenance Activities;;
2011;Harvey P. Siy,Prashant Paymal,Sanjukta Bhowmick,Rajvardhan Patil;Measuring disruption from software evolution activities using graph-based metrics.;532-535;4;Managing and Supporting Software Maintenance Activities;;
2011;Seonah Lee,Sungwon Kang;Clustering and recommending collections of code relevant to tasks.;536-539;4;Managing and Supporting Software Maintenance Activities;;
2011;Joost Visser,Arie van Deursen,Eric Bouwers;Dependency profiles for software architecture evaluations.;540-543;4;Managing and Supporting Software Maintenance Activities;;
2011;Bonita Sharif;Empirical assessment of UML class diagram layouts based on architectural importance.;544-549;6;Post Doctoral Symposium Track;;
2011;Natalia Dragan;Emergent laws of method and class stereotypes in object oriented software.;550-555;6;Post Doctoral Symposium Track;;
2011;Coen De Roover;A logic meta-programming foundation for example-driven pattern detection in object-oriented programs.;556-561;6;Post Doctoral Symposium Track;;
2011;Abram Hindle;Evidence-based software process recovery: A post-doctoral view.;562-567;6;Post Doctoral Symposium Track;;
2011;Christian Bird;Sociotechnical coordination and collaboration in open source software.;568-573;6;Post Doctoral Symposium Track;;
2011;Sachin Jain,Renee C. Bryce,Sreedevi Sampath,Schuyler Manchester;A tool for combination-based prioritization and reduction of user-session-based test suites.;574-577;4;Tool Demonstrations Track;;
2011;Maria Fernandez-Ropero,Ignacio Garcia Rodriguez de Guzman,Mario Piattini Velthius,Ricardo Perez-Castillo;MARBLE. A business process archeology tool.;578-581;4;Tool Demonstrations Track;;
